team_id,state,hs_name,athletic_director,colors,mascot,school_type
/ny/armonk/byram-hills-bobcats/,ny,Byram Hills High School,Rob Castagna,,Bobcats,Co-Ed/Public
/ny/beaver-falls/beaver-river-beavers/,ny,Beaver River High School,Wanda Joslin,,Beavers,Co-Ed/Public
/ny/saranac/saranac-spartans/,ny,Saranac High School,Brent Denis,,Spartans,Co-Ed/Public
/ny/hauppauge/hauppauge-eagles/,ny,Hauppauge High School,Dan Butler,,Eagles,Co-Ed/Public
/ny/commack/commack-cougars/,ny,Commack High School,Patrick Friel,,Cougars,Co-Ed/Public
/ny/marlboro/marlboro-central-dukes/,ny,Marlboro Central High School,Jonnah Odonnell,,Dukes,Co-Ed/Public
/ny/homer/homer-trojans/,ny,Homer High School,Mike Carboine,,Trojans,Co-Ed/Public
/ny/port-jefferson/port-jefferson-royals/,ny,Port Jefferson High School,Adam Sherrard,,Royals,Co-Ed/Public
/ny/sandy-creek/sandy-creek-comets/,ny,Sandy Creek High School,Michael Stevens,,Comets,Co-Ed/Public
/ny/flushing/holy-cross-knights/,ny,Holy Cross High School,Ronald Vallar,,Knights,Co-Ed/Private
/ny/canisteo/canisteo-greenwood-chargers/,ny,Canisteo-Greenwood High School,William Drake,,Chargers,Co-Ed/Public
/ny/newfane/newfane-panthers/,ny,Newfane High School,Douglas Ames,,Panthers,Co-Ed/Public
/ny/highland-falls/oneill-raiders/,ny,O'Neill High School,Bryan Wilson,,Raiders,Co-Ed/Public
/ny/penfield/penfield-patriots/,ny,Penfield High School,Peter Shambo,,Patriots,Co-Ed/Public
/ny/goshen/goshen-central-gladiators/,ny,Goshen Central High School,Louis Cioffi,,Gladiators,Co-Ed/Public
/ny/camden/camden-blue-devils/,ny,Camden High School,Aaron Fiorini,,Blue Devils,Co-Ed/Public
/ny/east-hampton/east-hampton-bridgehampton-pierson-bonackers/,ny,East Hampton-Bridgehampton-Pierson High School,Mike Burns,,Bonackers,Co-Ed/Public
/ny/bohemia/connetquot-t-birds/,ny,Connetquot High School,Mark Dellecave,,T-Birds,Co-Ed/Public
/ny/dobbs-ferry/dobbs-ferry-eagles/,ny,Dobbs Ferry High School,Andrew Klaich,,Eagles,Co-Ed/Public
/ny/conklin/susquehanna-valley-sabers/,ny,Susquehanna Valley High School,Ed Swartwout,,Sabers,Co-Ed/Public
/ny/putnam-valley/putnam-valley-tigers/,ny,Putnam Valley High School,David Kantrowitz,,Tigers,Co-Ed/Public
/ny/syracuse/westhill-warriors/,ny,Westhill High School,Tracy Collett,,Warriors,Co-Ed/Public
/ny/syracuse/institute-of-tech-eagles/,ny,Institute of Tech,April Wertheim,,Eagles,NA
/ny/northport/northport-tigers/,ny,Northport High School,Mark Dantuono,,Tigers,Co-Ed/Public
/ny/queensbury/queensbury-spartans/,ny,Queensbury High School,Richard Keys,,Spartans,Co-Ed/Public
/ny/west-winfield/mt-markham-mustangs/,ny,Mt. Markham High School,Corey Snitchler,,Mustangs,Co-Ed/Public
/ny/port-henry/moriah-vikings/,ny,Moriah High School,Brian Cross,,Vikings,Co-Ed/Public
/ny/uniondale/uniondale-knights/,ny,Uniondale High School,Jonathan Jefferson,,Knights,Co-Ed/Public
/ny/huntington-station/walt-whitman-wildcats/,ny,Walt Whitman High School,James W Wright,,Wildcats,Co-Ed/Public
/ny/bethpage/bethpage-golden-eagles/,ny,Bethpage High School,John Franchi,,Golden Eagles,Co-Ed/Public
/ny/merrick/calhoun-colts/,ny,Calhoun High School,June Spruyt,,Colts,Co-Ed/Public
/ny/chappaqua/greeley-quakers/,ny,Greeley High School,Jamie Block,,Quakers,Co-Ed/Public
/ny/levittown/macarthur-generals/,ny,MacArthur High School,John Snyder,,Generals,Co-Ed/Public
/ny/randolph/randolph-cardinals/,ny,Randolph High School,Shawn Huntington,,Cardinals,Co-Ed/Public
/ny/brockport/brockport-blue-devils/,ny,Brockport High School,Todd Hagreen,,Blue Devils,Co-Ed/Public
/ny/fresh-meadows/st-francis-prep-terriers/,ny,St. Francis Prep,Sal Fischetti,,Terriers,Co-Ed/Public
/ny/brooklyn/brooklyn-tech-engineers/,ny,Brooklyn Tech High School,Armando Cataldi,,Engineers,Co-Ed/Public
/ny/plattsburgh/beekmantown-eagles/,ny,Beekmantown High School,Justin Frechette,,Eagles,Co-Ed/Public
/ny/greenwich/greenwich-witches/,ny,Greenwich High School,Kevin Collins,,Witches,Co-Ed/Public
/ny/farmingville/sachem-east/,ny,Sachem East High School,Pete Blieberg,,NA,Co-Ed/Public
/ny/grand-island/grand-island-vikings/,ny,Grand Island High School,Jon Roth,,Vikings,Co-Ed/Public
/ny/glen-cove/glen-cove-big-red/,ny,Glen Cove High School,Denise Kiernan,,Big Red,Co-Ed/Public
/ny/newark-valley/newark-valley-cardinals/,ny,Newark Valley High School,Scott Wandell,,Cardinals,Co-Ed/Public
/ny/eastchester/tuckahoe-tigers/,ny,Tuckahoe High School,Austin Goldberg,,Tigers,Co-Ed/Public
/ny/east-greenbush/columbia-blue-devils/,ny,Columbia High School,Michael Leonard,,Blue Devils,Co-Ed/Public
/ny/ontario-center/wayne-eagles/,ny,Wayne High School,Anthony Carusone,,Eagles,Co-Ed/Public
/ny/falconer/falconer-cassadaga-valley-maple-grove-bison/,ny,Falconer/Cassadaga Valley/Maple Grove High School,NA,,Bison,NA
/ny/valhalla/valhalla-vikings/,ny,Valhalla High School,Jamie Block,,Vikings,Co-Ed/Public
/ny/hyde-park/roosevelt-presidents/,ny,Roosevelt High School,Tom Cunningham,,Presidents,Co-Ed/Public
/ny/elma/iroquois-chiefs/,ny,Iroquois High School,Duke Ziegler,,Chiefs,Co-Ed/Public
/ny/solvay/solvay-bearcats/,ny,Solvay High School,John Dippold,,Bearcats,Co-Ed/Public
/ny/mount-vernon/mount-vernon-knights/,ny,Mount Vernon High School,Bob Cimmino,,Knights,Co-Ed/Public
/ny/webster/webster-thomas-titans/,ny,Webster Thomas High School,Steve LaMonica,,Titans,Co-Ed/Public
/ny/spencer/spencer-van-etten-candor-eagles/,ny,Spencer-Van Etten/Candor High School,James Howey,,Eagles,Co-Ed/Public
/ny/bronx/riverdale-country-falcons/,ny,Riverdale Country High School,John Pizzi,,Falcons,Co-Ed/Public
/ny/queens/eagle-academy-iii/,ny,Eagle Academy III,Thomas Allen,,NA,NA
/ny/avon/avon-braves/,ny,Avon High School,Andy Englert,,Braves,Co-Ed/Public
/ny/cambridge/cambridge-salem/,ny,Cambridge/Salem High School,NA,,NA,NA
/ny/south-glens-falls/south-glens-falls-bulldogs/,ny,South Glens Falls High School,Matthew Griep,,Bulldogs,Co-Ed/Public
/ny/east-rockaway/east-rockaway-rocks/,ny,East Rockaway High School,David Barth,,Rocks,Co-Ed/Public
/ny/new-city/clarkstown-north-rams/,ny,Clarkstown North High School,Tess Brogan,,Rams,Co-Ed/Public
/ny/brooklyn/frank-j-macchiarola-sharks/,ny,Frank J. Macchiarola High School,Neil Griffenberg,,Sharks,Co-Ed/Public
/ny/east-rochester/east-rochester-gananda-bombers/,ny,East Rochester-Gananda High School,Mark Michele,,Bombers,Co-Ed/Public
/ny/east-amherst/williamsville-east-flames/,ny,Williamsville East High School,Nicholas Suchyna,,Flames,Co-Ed/Public
/ny/oneida/oneida-express/,ny,Oneida High School,Tony D'Arcangelis,,Express,Co-Ed/Public
/ny/fredonia/fredonia-hillbillies/,ny,Fredonia High School,Greg Lauer,,Hillbillies,Co-Ed/Public
/ny/brookhaven/bellport-clippers/,ny,Bellport High School,Bob McIntyre,,Clippers,Co-Ed/Public
/ny/henrietta/rush-henrietta-royal-comets/,ny,Rush-Henrietta High School,Thomas Stewart,,Royal Comets,Co-Ed/Public
/ny/islip/islip-buccaneers/,ny,Islip High School,Bob Panariello,,Buccaneers,Co-Ed/Public
/ny/niagara-falls/niagara-falls-wolverines/,ny,Niagara Falls High School,Joseph Contento,,Wolverines,Co-Ed/Public
/ny/johnstown/johnstown-sir-bills/,ny,Johnstown High School,James Robare,,Sir Bills,Co-Ed/Public
/ny/oyster-bay/oyster-bay-baymen/,ny,Oyster Bay High School,Kevin Trentowski,,Baymen,Co-Ed/Public
/ny/montgomery/valley-central-vikings/,ny,Valley Central High School,Richard Steger,,Vikings,Co-Ed/Public
/ny/clyde/clyde-savannah-golden-eagles/,ny,Clyde-Savannah High School,Larry Lang,,Golden Eagles,Co-Ed/Public
/ny/ogdensburg/ogdensburg-free-academy-blue-devils/,ny,Ogdensburg Free Academy,Matthew Tessmer,,Blue Devils,Co-Ed
/ny/retsof/york-pavilion/,ny,York/Pavilion High School,NA,,NA,NA
/ny/middle-village/christ-the-king-royals/,ny,Christ the King High School,Bob Mackey,,Royals,Co-Ed/Private
/ny/tarrytown/hackley-hornets/,ny,Hackley High School,Jason Edwards,,Hornets,Co-Ed/Public
/ny/cobleskill/cobleskill-richmondville-bulldogs/,ny,Cobleskill-Richmondville High School,Dale Wotherspoon,,Bulldogs,Co-Ed/Public
/ny/bronx/truman-mustangs/,ny,Truman High School,Michael DeSantis,,Mustangs,Co-Ed/Public
/ny/baldwin/baldwin-bruins/,ny,Baldwin High School,Ed Ramirez,,Bruins,Co-Ed/Public
/ny/somers/kennedy-catholic-gaels/,ny,Kennedy Catholic High School,Frank Tolan,,Gaels,Co-Ed/Private
/ny/manlius/fayetteville-manlius-hornets/,ny,Fayetteville-Manlius High School,Scott Sugar,,Hornets,Co-Ed/Public
/ny/bayside/cardozo-judges/,ny,Cardozo High School,Al Egenthal,,Judges,Co-Ed/Public
/ny/bellmore/kennedy-cougars/,ny,Kennedy High School,Bobbi Meyer,,Cougars,Co-Ed/Public
/ny/sanborn/niagara-wheatfield-falcons/,ny,Niagara-Wheatfield High School,Jim Campbell,,Falcons,Co-Ed/Public
/ny/staten-island/mckee-vo-tech-staten-island-tech/,ny,McKee Vo-Tech/Staten Island Tech High School,NA,,NA,NA
/ny/adams/south-jefferson-spartans/,ny,South Jefferson High School,Jay Wiley,,Spartans,Co-Ed/Public
/ny/albany/albany-academy-for-boys-cadets/,ny,Albany Academy for Boys,Paul Gallucci ,,Cadets,Boys/Public
/ny/brooklyn/lane-knights/,ny,Lane High School,James Curcio,,Knights,Co-Ed/Public
/ny/tonawanda/kenmore-east-bulldogs/,ny,Kenmore East High School,Brett Banker,,Bulldogs,Co-Ed/Public
/ny/buffalo/kenmore-west-blue-devils/,ny,Kenmore West High School,Brett Banker,,Blue Devils,Co-Ed/Public
/ny/chester/chester-seward-park/,ny,Chester/Seward Park High School,NA,,NA,NA
/ny/saugerties/saugerties-sawyers/,ny,Saugerties High School,Dominic Zarrella,,Sawyers,Co-Ed/Public
/ny/ithaca/ithaca-little-red/,ny,Ithaca High School,Samantha Little,,Little Red,Co-Ed/Public
/ny/kingston/kingston-tigers/,ny,Kingston High School,Glen R Maisch,,Tigers,Co-Ed/Public
/ny/new-york/dalton-tigers/,ny,Dalton High School,Steve Young,,Tigers,Co-Ed/Public
/ny/deer-park/deer-park-falcons/,ny,Deer Park High School,Dom Fontana,,Falcons,Co-Ed/Public
/ny/orangeburg/tappan-zee-dutchmen/,ny,Tappan Zee High School,Riley Chevrier,,Dutchmen,Co-Ed/Public
/ny/wallkill/wallkill-panthers/,ny,Wallkill High School,Brian Masopust,,Panthers,Co-Ed/Public
/ny/bainbridge/bainbridge-guilford-bobcats/,ny,Bainbridge-Guilford High School,Nick Mayo,,Bobcats,Co-Ed/Public
/ny/wappingers-falls/ketcham-indians/,ny,Ketcham High School,Joseph Luzzi,,Indians,Co-Ed/Public
/ny/depew/depew-wildcats/,ny,Depew High School,Brian Wilson,,Wildcats,Co-Ed/Public
/ny/troy/lansingburgh-knights/,ny,Lansingburgh High School,Sean Colfer,,Knights,Co-Ed/Public
/ny/sleepy-hollow/sleepy-hollow-horsemen/,ny,Sleepy Hollow High School,Chuck Scarpulla,,Horsemen,Co-Ed/Public
/ny/white-plains/white-plains-tigers/,ny,White Plains High School,Matt Cameron,,Tigers,Co-Ed/Public
/ny/smithtown/smithtown-east-bulls/,ny,Smithtown East High School,Patrick Smith,,Bulls,Co-Ed/Public
/ny/cornwall-on-hudson/new-york-military-academy-knights/,ny,New York Military Academy,Les McMillen,,Knights,Co-Ed/Private
/ny/binghamton/binghamton-patriots/,ny,Binghamton High School,Jeremiah Johnson,,Patriots,Co-Ed/Public
/ny/buffalo/hutchinson-central-tech-emerson-vo-tech-city-honors-engineers/,ny,Hutchinson-Central Tech/Emerson Vo-Tech/City Honors High School,NA,,Engineers,NA
/ny/warsaw/warsaw-letchworth-perry/,ny,Warsaw/Letchworth/Perry High School,NA,,NA,NA
/ny/broadalbin/broadalbin-perth-patriots/,ny,Broadalbin-Perth High School,Michael Calvello,,Patriots,Co-Ed/Public
/ny/centereach/centereach-cougars/,ny,Centereach High School,Bob Mayo,,Cougars,Co-Ed/Public
/ny/lansing/lansing-bobcats/,ny,Lansing High School,Stuart Dean,,Bobcats,Co-Ed/Public
/ny/gloversville/gloversville-huskies-dragons/,ny,Gloversville High School,Ryan Mulligan,,Huskies/Dragons,Co-Ed/Public
/ny/new-hyde-park/herricks-highlanders/,ny,Herricks High School,Jim Petricca,,Highlanders,Co-Ed/Public
/ny/gowanda/gowanda-pine-valley-central-panthers/,ny,Gowanda/Pine Valley Central High School,NA,,Panthers,NA
/ny/huntington/huntington-blue-devils/,ny,Huntington High School,Georgia McCarthy,,Blue Devils,Co-Ed/Public
/ny/peekskill/peekskill-red-devils/,ny,Peekskill High School,Austin Goldberg,,Red Devils,Co-Ed/Public
/ny/mamaroneck/rye-neck-panthers/,ny,Rye Neck High School,Joseph Ceglia,,Panthers,Co-Ed/Public
/ny/brooklyn/fort-hamilton-tigers/,ny,Fort Hamilton High School,Anthony Tolento,,Tigers,Co-Ed/Public
/ny/angola/lake-shore-eagles/,ny,Lake Shore High School,Daryl Besant,,Eagles,Co-Ed/Public
/ny/croton-on-hudson/croton-harmon-tigers/,ny,Croton-Harmon High School,Tom Cunningham,,Tigers,Co-Ed/Public
/ny/schenectady/schenectady-patriots/,ny,Schenectady High School,"Steve Boynton	",,Patriots,Co-Ed/Public
/ny/syracuse/henninger-black-knights/,ny,Henninger High School,Richard Spicer,,Black Knights,Co-Ed/Public
/ny/akron/akron-tigers/,ny,Akron High School,Chris Schiumo,,Tigers,Co-Ed/Public
/ny/westbury/clarke-rams/,ny,Clarke High School,Joshua Friedman,,Rams,Co-Ed/Public
/ny/canastota/canastota-red-raiders/,ny,Canastota High School,Andrew J. Pino,,Red Raiders,Co-Ed/Public
/ny/holland-patent/holland-patent-golden-knights/,ny,Holland Patent High School,Lisa Gentile,,Golden Knights,Co-Ed/Public
/ny/valatie/ichabod-crane-riders/,ny,Ichabod Crane High School,Timothy Stewart,,Riders,Co-Ed/Public
/ny/scarsdale/edgemont-panthers/,ny,Edgemont High School,Anthony De Rosa,,Panthers,Co-Ed/Public
/ny/syracuse/public-service-leadership-academy-falcons/,ny,Public Service Leadership Academy,Jolene Todd,,Falcons,Co-Ed/Public
/ny/west-hempstead/west-hempstead-rams/,ny,West Hempstead High School,Chris Mistretta,,Rams,Co-Ed/Public
/ny/spring-valley/spring-valley-tigers/,ny,Spring Valley High School,William Pilla,,Tigers,Co-Ed/Public
/ny/alden/alden-bulldogs/,ny,Alden High School,Sandy Gauthier,,Bulldogs,Co-Ed/Public
/ny/old-westbury/westbury-green-dragons/,ny,Westbury High School,Doric Capsis,,Green Dragons,Co-Ed/Public
/ny/bronx/fieldston-eagles/,ny,Fieldston High School,Steve Bluth,,Eagles,Co-Ed/Public
/ny/bayside/bayside-commodores/,ny,Bayside High School,Jim Mattel,,Commodores,Co-Ed/Public
/ny/bronx/lehman-lions/,ny,Lehman High School,Jason Maass,,Lions,Co-Ed/Public
/ny/hamburg/hamburg-bulldogs/,ny,Hamburg High School,Patrick Cauley,,Bulldogs,Co-Ed/Public
/ny/albany/albany-falcons/,ny,Albany High School,Kathleen Ryan,,Falcons,Co-Ed/Public
/ny/chatham/chatham-panthers/,ny,Chatham High School,Scott Steltz,,Panthers,Co-Ed/Public
/ny/highland/highland-huskies/,ny,Highland High School,Frank Alfonso,,Huskies,Co-Ed/Public
/ny/oyster-bay/st-dominic-bayhawks/,ny,St. Dominic High School,John Corso,,Bayhawks,Co-Ed/Public
/ny/riverdale/horace-mann-lions/,ny,Horace Mann High School,Robert Annunziata,,Lions,Co-Ed/Private
/ny/springville/griffith-institute-griffins/,ny,Griffith Institute,Joseph DeMartino,,Griffins,Co-Ed/Public
/ny/valley-stream/valley-stream-south-falcons/,ny,Valley Stream South High School,Ken Ward,,Falcons,Co-Ed/Public
/ny/sodus/lyons-sodus/,ny,Lyons/Sodus High School,NA,,NA,NA
/ny/west-seneca/west-seneca-east-trojans/,ny,West Seneca East High School,Marisa Fallacaro-Dougherty,,Trojans,Co-Ed/Public
/ny/yonkers/yonkers-force-gorton-roosevelt-yonkers-montessori-academy-yonkers-force/,ny,Yonkers Force [Gorton/Roosevelt/Yonkers Montessori Academy/Yonkers],NA,,Force,NA
/ny/new-york/east-harlem/,ny,East Harlem High School,NA,,NA,NA
/ny/rochester/eastridge-lancers/,ny,Eastridge High School,Lancer Helper,,Lancers,Co-Ed/Public
/ny/rochester/wilson-magnet-early-college-international/,ny,Wilson Magnet/Early College International High School,NA,,NA,NA
/ny/greenport/mattituck-southold-greenport-porters/,ny,Greenport-Southold-Mattituck High School,Gregg Wormuth,,Porters,Co-Ed/Public
/ny/dryden/dryden-lions/,ny,Dryden High School,Ashley Wright,,Lions,Co-Ed/Public
/ny/mayville/chautauqua-lake-westfield-brocton-thunderbirds/,ny,Chautauqua Lake/Westfield/Brocton High School,NA,,Thunderbirds,NA
/ny/sherburne/sherburne-earlville-marauders/,ny,Sherburne-Earlville High School,Brad Perry,,Marauders,Co-Ed/Public
/ny/hicksville/hicksville-comets/,ny,Hicksville High School,Matthew Calarco,,Comets,Co-Ed/Public
/ny/rochester/vertus-warriors/,ny,Vertus High School,Richard Maez,,Warriors,Boys/Public
/ny/voorheesville/voorheesville-blackbirds/,ny,Voorheesville High School,Joseph Sapienza,,Blackbirds,Co-Ed/Public
/ny/sidney/sidney-team/,ny,Sidney High School,James Karl,,Team,Co-Ed/Public
/ny/watertown/watertown-cyclones/,ny,Watertown High School,Mike Lennox,,Cyclones,Co-Ed/Public
/ny/eden/eden-north-collins-raiders/,ny,Eden/North Collins High School,Marisa Fallacaro,,Raiders,Boys/Public
/ny/montrose/hendrick-hudson-sailors/,ny,Hendrick Hudson High School,Thomas Baker,,Sailors,Co-Ed/Public
/ny/scotia/scotia-glenville-tartans/,ny,Scotia-Glenville High School,Jill Busman,,Tartans,Co-Ed/Public
/ny/marcellus/marcellus-mustangs/,ny,Marcellus High School,Michael Free,,Mustangs,Co-Ed/Public
/ny/rocky-point/rocky-point-eagles/,ny,Rocky Point High School,Charles Delargy,,Eagles,Co-Ed/Public
/ny/deposit/deposit-hancock/,ny,Deposit-Hancock High School,Brandon Olbrys/Ed Swartwout,,NA,Co-Ed/Public
/ny/geneva/geneva-panthers/,ny,Geneva High School,Randy Grenier,,Panthers,Co-Ed/Public
/ny/cheektowaga/cheektowaga-warriors/,ny,Cheektowaga High School,Brian Hickson,,Warriors,Co-Ed/Public
/ny/johnson-city/johnson-city-wildcats/,ny,Johnson City High School,Jeffrey Paske,,Wildcats,Co-Ed/Public
/ny/springfield-gardens/springfield-gardens-golden-eagles/,ny,Springfield Gardens High School,Christopher Tidridge,,Golden Eagles,Co-Ed/Public
/ny/syracuse/nottingham-bulldogs/,ny,Nottingham High School,Rick Spicer,,Bulldogs,Co-Ed/Public
/ny/batavia/notre-dame-fighting-irish/,ny,Notre Dame High School,Mike Rapone,,Fighting Irish,Co-Ed/Public
/ny/cambria-heights/campus-magnet-bulldogs/,ny,Campus Magnet High School,Joseph A Cavallo,,Bulldogs,Co-Ed/Public
/ny/far-rockaway/far-rockaway-seahorses/,ny,Far Rockaway High School,Gary Nuszer,,Seahorses,Co-Ed/Public
/ny/newark/newark-marion/,ny,Newark/Marion High School,NA,,NA,NA
/ny/floral-park/sewanhaka-indians/,ny,Sewanhaka High School,John Niven,,Indians,Co-Ed/Public
/ny/brooklyn/grand-street-campus-wolves/,ny,Grand Street Campus High School,Bernard McIlwain,,Wolves,Co-Ed/Public
/ny/rushville/whitman-bloomfield/,ny,Whitman/Bloomfield High School,NA,,NA,NA
/ny/potsdam/potsdam-sandstoners/,ny,Potsdam High School,Zachery Marcellus,,Sandstoners,Co-Ed/Public
/ny/penn-yan/penn-yan-academy-dundee/,ny,Penn Yan Academy/Dundee,NA,,NA,NA
/ny/selden/newfield-wolverines/,ny,Newfield High School,Paula Nickerson,,Wolverines,Co-Ed/Public
/ny/verona/vernon-verona-sherrill-red-devils/,ny,Vernon-Verona-Sherrill High School,Randy Thomas,,Red Devils,Co-Ed/Public
/ny/franklin-square/valley-stream-north-spartans/,ny,Valley Stream North High School,Michael Frazer,,Spartans,Co-Ed/Public
/ny/cheektowaga/cleveland-hill-golden-eagles/,ny,Cleveland Hill High School,Jason Przybysz,,Golden Eagles,Co-Ed/Public
/ny/dansville/dansville-wayland-cohocton/,ny,Dansville/Wayland-Cohocton High School,NA,,NA,NA
/ny/bay-shore/bay-shore-marauders/,ny,Bay Shore High School,Ted Nagengast,,Marauders,Co-Ed/Public
/ny/massena/massena-raiders/,ny,Massena High School,Gavin M. Regan,,Raiders,Co-Ed/Public
/ny/new-york/kipp-nyc-college-prep-bulldogs/,ny,KIPP NYC College Prep,Michelle Gibbs,,Bulldogs,NA
/ny/plainview/plainview-old-bethpage-jfk-hawks/,ny,Plainview-Old Bethpage JFK High School,Joseph Braico,,Hawks,Co-Ed/Public
/ny/north-tonawanda/north-tonawanda-lumberjacks/,ny,North Tonawanda High School,Cynthia Bullis,,Lumberjacks,Co-Ed/Public
/ny/red-hook/red-hook-raiders/,ny,Red Hook High School,Tom Cassata,,Raiders,Co-Ed/Public
/ny/craryville/taconic-hills-titans/,ny,Taconic Hills High School,Angela Webster,,Titans,Co-Ed/Public
/ny/monticello/monticello-panthers/,ny,Monticello High School,James Ryan,,Panthers,Co-Ed/Public
/ny/granville/granville-whitehall-golden-horde/,ny,Granville/Whitehall High School,NA,,Golden Horde,NA
/ny/rochester/greece-olympia-greece-odyssey/,ny,Greece Olympia/Greece Odyssey High School,Kim Henshaw,,NA,NA
/ny/rochester/greece-athena-trojans/,ny,Greece Athena High School,Joshua Lacy,,Trojans,Co-Ed/Public
/ny/westmoreland/westmoreland-oriskany-bulldogs/,ny,Westmoreland/Oriskany High School,NA,,Bulldogs,Co-Ed/Public
/ny/oakfield/oakfield-alabama-elba-aggies/,ny,Oakfield-Alabama/Elba High School,NA,,Aggies,NA
/ny/brentwood/brentwood-indians/,ny,Brentwood High School,Kevin O'Reilly,,Indians,Co-Ed/Public
/ny/amsterdam/amsterdam-rams/,ny,Amsterdam High School,Randolph Hutto,,Rams,Co-Ed/Public
/ny/ozone-park/john-adams-spartans/,ny,John Adams High School,John O'Donoghue,,Spartans,Co-Ed/Public
/ny/herkimer/herkimer-magicians/,ny,Herkimer High School,Cristi Paragi,,Magicians,Co-Ed/Public
/ny/tonawanda/cardinal-ohara-hawks/,ny,Cardinal O'Hara High School,Earl Schunk,,Hawks,Co-Ed/Public
/ny/rochester/edison-tech-school-of-the-arts-northeast-northwest-college-prep-school-without-walls-inventors/,ny,Edison Tech/School of the Arts/Northeast/Northwest College Prep/School Without Walls,NA,,Inventors,NA
/ny/schenectady/mohonasen-warriors/,ny,Mohonasen High School,David Bertram,,Warriors,Co-Ed/Public
/ny/hornell/hornell-red-raiders/,ny,Hornell High School,Erik Werner,,Red Raiders,Co-Ed/Public
/ny/beacon/beacon-bulldogs/,ny,Beacon High School,Marty Nemecrek,,Bulldogs,Co-Ed/Public
/ny/amityville/amityville-memorial-warriors/,ny,Amityville Memorial High School,Evan Farkas,,Warriors,Co-Ed/Public
/ny/phoenix/birdlebough-firebirds/,ny,Birdlebough High School,Jim Drancsak,,Firebirds,Co-Ed/Public
/ny/mexico/mexico-tigers/,ny,Mexico High School,Randall Barnes,,Tigers,Co-Ed/Public
/ny/oneonta/oneonta-yellowjackets/,ny,Oneonta High School,Joseph Hughes,,Yellowjackets,Co-Ed/Public
/ny/troy/troy-flying-horses/,ny,Troy High School,Paul  Reinisch,,Flying Horses,Co-Ed/Public
/ny/tully/southern-hills-tully-lafayette-fabius-pompey-storm/,ny,Southern Hills [Tully/LaFayette/Fabius Pompey],NA,,Storm,NA
/ny/livonia/livonia-bulldogs/,ny,Livonia High School,Mark Kress,,Bulldogs,Co-Ed/Public
/ny/valley-stream/valley-stream-central-eagles/,ny,Valley Stream Central High School,Scott Stueber,,Eagles,Co-Ed/Public
/ny/staten-island/petrides/,ny,Petrides High School,Michael Duffy,,NA,Co-Ed/Public
/ny/wyandanch/wyandanch-warriors/,ny,Wyandanch High School,Thomas Williams,,Warriors,Co-Ed/Public
/ny/cato/cato-meridian-blue-devils/,ny,Cato-Meridian High School,Robert Wren,,Blue Devils,Co-Ed/Public
/ny/brooklyn/roosevelt-rough-riders/,ny,Roosevelt High School,NA,,Cougars,Co-Ed/Public
/ny/poughkeepsie/spackenkill-spartans/,ny,Spackenkill High School,Marco Lanzoni,,Spartans,Co-Ed/Public
/ny/bardonia/albertus-magnus-falcons/,ny,Albertus Magnus High School,Tim Gavan,,Falcons,Co-Ed/Public
/ny/little-falls/little-falls-mounties/,ny,Little Falls High School,Bart Tooley,,Mounties,Co-Ed/Public
/ny/briarcliff-manor/briarcliff-hamilton/,ny,Briarcliff/Hamilton High School,NA,,NA,NA
/ny/dunkirk/dunkirk-marauders/,ny,Dunkirk High School,Al Gens,,Marauders,Co-Ed/Public
/ny/cortland/cortland-purple-tigers/,ny,Cortland High School,Jeffory Johnson,,Purple Tigers,Co-Ed/Public
/ny/pulaski/pulaski-blue-devils/,ny,Pulaski High School,Jim Karcz,,Blue Devils,Co-Ed/Public
/ny/cohoes/cohoes-tigers/,ny,Cohoes High School,Jeff Huneau,,Tigers,Co-Ed/Public
/ny/riverhead/riverhead-blue-waves/,ny,Riverhead High School,Brian Sacks,,Blue Waves,Co-Ed/Public
/ny/brooklyn/jefferson-orange-wave/,ny,Jefferson High School,David Boundy,,Orange Wave,Co-Ed/Public
/ny/fulton/fulton-red-raiders/,ny,Fulton High School,Christopher Ellis,,Red Raiders,Co-Ed/Public
/ny/whitney-point/whitney-point-eagles/,ny,Whitney Point High School,Murphee Hayes,,Eagles,Co-Ed/Public
/ny/rochester/rochester-prep-tigers/,ny,Rochester Prep,NA,,Tigers,Co-Ed/Public
/ny/levittown/division-blue-dragons/,ny,Division High School,Mauro Chiti,,Blue Dragons,Co-Ed/Public
/ny/bronx/cardinal-spellman-the-pilots/,ny,Cardinal Spellman High School,Kyle O'Donnell,,The Pilots,Co-Ed/Public
/ny/roslyn-heights/roslyn-friends-academy/,ny,Roslyn/Friends Academy,NA,,NA,NA
/ny/port-chester/port-chester-rams/,ny,Port Chester High School,Robert Barrett,,Rams,Co-Ed/Public
/ny/cortlandt-manor/walter-panas-panthers/,ny,Walter Panas High School,Daniel Belfi,,Panthers,Co-Ed/Public
/ny/old-westbury/wheatley-carle-place-wildcats/,ny,Wheatley/Carle Place High School,NA,,Wildcats,Co-Ed/Public
/ny/silver-creek/silver-creek-forestville-central-black-knights/,ny,Silver Creek/Forestville Central High School,NA,,Black Knights,NA
/ny/malone/franklin-academy-huskies/,ny,Franklin Academy,Reginald McDonald,,Huskies,Co-Ed/Public
/ny/yonkers/yonkers-brave-saunders-trades-and-tech-lincoln-riverside-palisade-prep-/,ny,Yonkers Brave [Saunders Trades & Tech/Lincoln/Riverside/Palisade Prep],NA,,NA,NA
